Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
-1.3399400217178266,-0.5666851745925463,-2.9304870997023063,-0.22478008771139713,X1,29
-1.3399400217178266,-0.5666851745925463,-2.9304870997023063,-0.22478008771139713,X1,30
-2.13742294966118,-1.3627679347991943,-3.662038815810357,-0.17860859496871764,X1,31
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X1,32
-2.118014352702132,-1.2924463748931885,-3.6010711314718424,-0.17226759266630515,X1,33
-2.0138658380865646,-1.0993647323928393,-3.7002170927523377,-0.21170260361579388,X1,34
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X1,35
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X1,36
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X1,37
-2.133526196562106,-1.3453049408278979,-3.7608948683845105,-0.19644494370519586,X1,38
-1.8747985884948934,-0.9429206596694506,-3.566716882368052,-0.2186683144002988,X1,39
-1.731890538044988,-0.8205416202545166,-2.8283989475405606,-0.1214010306556148,X1,40
1.5411092060691765,0.45510008465427987,1.3936929585082591,-0.10233557732810117,X1,41
-0.21677849657175852,-0.07592151034694083,-1.3786367011187117,-0.20108436304621694,X1,42
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X1,43
-0.6817076070695967,-0.2546999454498291,-1.0792417426690735,-0.0423031582646759,X1,44
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X1,45
-0.39225546131002886,-0.14056062698364258,-0.6181077982690715,-0.023893006289552432,X1,46
2.1492340969870973,0.6073708785690748,2.4590120843748675,-0.04732853384829655,X1,47
-0.887178260422667,-0.3427433716140307,-2.329070026316023,-0.21938427850142647,X1,48
0.8886234681876486,0.27698423992771737,0.31653433515121776,-0.14809412189331161,X1,49
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X1,50
-2.0138658380865646,-1.0993647323928393,-3.7002170927523377,-0.21170260361579388,X1,51
-0.39225546131002886,-0.14056062698364258,-0.6181077982690715,-0.023893006289552432,X1,52
-1.9679225231517719,-1.0412521362304688,-3.268107291139307,-0.1469498954412936,X1,53
-2.024193324811016,-1.113745927810669,-3.382594509362578,-0.15467885927751573,X1,54
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X1,55
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X1,56
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X1,57
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X1,58
-1.6553332474956912,-0.7637037979445971,-3.3203832732867733,-0.22364010259809552,X1,59
-1.8419735352678361,-0.9124107109389819,-3.5318993570988813,-0.21975322003836847,X1,60
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X1,61
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X1,62
-1.6553332474956912,-0.7637037979445971,-3.3203832732867733,-0.22364010259809552,X1,63
-1.5535764439266981,-0.6946177231154955,-3.1981395087543065,-0.22459574496583615,X1,64
-1.9679225231517719,-1.0412521362304688,-3.268107291139307,-0.1469498954412936,X1,65
-1.9356559997778282,-1.0047986507415771,-3.2049269397478595,-0.14293699169723595,X1,66
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X1,67
-0.392258553824437,-0.14056155551295646,-1.6333490291691888,-0.2069090643626228,X1,68
-1.3916620762256247,-0.5959289073944092,-2.2409310846182837,-0.09236168999511912,X1,69
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X1,70
-1.9356559997778282,-1.0047986507415771,-3.2049269397478595,-0.14293699169723595,X1,71
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X1,72
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X1,73
-2.1044866535479745,-1.2570111751556396,-3.564983927710456,-0.16894787741869718,X1,74
-2.133526196562106,-1.3453049408278979,-3.7608948683845105,-0.19644494370519586,X1,75
-1.3399400217178266,-0.5666851745925463,-2.9304870997023063,-0.22478008771139713,X1,76
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X1,77
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X1,78
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X1,79
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X1,80
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X1,81
-2.129203451329819,-1.328511212953142,-3.762459235405781,-0.1976404090867535,X1,82
-0.27753011385297466,-0.09795520175319083,-1.467279004711596,-0.20318114464499415,X1,83
-0.6817076070695967,-0.2546999454498291,-1.0792417426690735,-0.0423031582646759,X1,84
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X1,85
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X1,86
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X1,87
-1.5535764439266981,-0.6946177231154955,-3.1981395087543065,-0.22459574496583615,X1,88
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X1,89
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X1,90
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X1,91
0.7668206280524874,0.2416782630600416,0.12205206681360892,-0.15535770004902577,X1,92
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X1,93
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X1,94
-0.392258553824437,-0.14056155551295646,-1.6333490291691888,-0.2069090643626228,X1,95
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X1,96
0.8886234681876486,0.27698423992771737,0.31653433515121776,-0.14809412189331161,X1,97
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X1,98
-0.392258553824437,-0.14056155551295646,-1.6333490291691888,-0.2069090643626228,X1,99
0.2747149224155736,0.09090187679905526,-0.6441005126980066,-0.18103134757209063,X2,0
-2.0138658380865646,-1.0993647323928393,-3.7002170927523377,-0.21170260361579388,X2,1
-1.5710296870000158,-0.706020806916765,-3.2193818911234464,-0.22447743322610927,X2,2
3.7306833887642856,0.9589939368881666,5.66055415401914,0.19134631162256677,X2,3
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X2,4
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X2,5
-1.9356559997778282,-1.0047986507415771,-3.2049269397478595,-0.14293699169723595,X2,6
2.924362510237618,0.7865853561081373,3.929123877225182,0.04681187458282132,X2,7
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X2,8
3.7306833887642856,0.9589939368881666,5.66055415401914,0.19134631162256677,X2,9
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X2,10
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X2,11
-2.133526196562106,-1.3453049408278979,-3.7608948683845105,-0.19644494370519586,X2,12
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X2,13
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X2,14
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X2,15
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X2,16
-0.0771730957984067,-0.026569128036499023,-0.12109604361335613,-0.004622377794118615,X2,17
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X2,18
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X2,19
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X2,20
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X2,21
0.7668206280524874,0.2416782630600416,0.12205206681360892,-0.15535770004902577,X2,22
0.2747149224155736,0.09090187679905526,-0.6441005126980066,-0.18103134757209063,X2,23
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X2,24
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X2,25
-1.731890538044988,-0.8205416202545166,-2.8283989475405606,-0.1214010306556148,X2,26
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X2,27
-2.118014352702132,-1.2924463748931885,-3.6010711314718424,-0.17226759266630515,X2,28
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X2,29
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X2,30
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X2,31
3.054091567608296,0.8152041686691724,4.190987057742758,0.06611302428424265,X2,32
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X2,33
2.924362510237618,0.7865853561081373,3.929123877225182,0.04681187458282132,X2,34
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X2,35
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X2,36
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X2,37
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X2,38
-2.024193324811016,-1.113745927810669,-3.382594509362578,-0.15467885927751573,X2,39
-2.13742294966118,-1.3627679347991943,-3.662038815810357,-0.17860859496871764,X2,40
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X2,41
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X2,42
2.1492340969870973,0.6073708785690748,2.4590120843748675,-0.04732853384829655,X2,43
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X2,44
-0.887178260422667,-0.3427433716140307,-2.329070026316023,-0.21938427850142647,X2,45
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X2,46
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X2,47
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X2,48
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X2,49
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X2,50
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X2,51
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X2,52
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X2,53
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X2,54
-2.137296890555636,-1.3621573196731127,-3.7584927477457395,-0.1952245430179215,X2,55
0.0,0.0,0.0,0.0,X2,56
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X2,57
-2.118014352702132,-1.2924463748931885,-3.6010711314718424,-0.17226759266630515,X2,58
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X2,59
-2.024193324811016,-1.113745927810669,-3.382594509362578,-0.15467885927751573,X2,60
0.7668206280524874,0.2416782630600416,0.12205206681360892,-0.15535770004902577,X2,61
0.7668206280524874,0.2416782630600416,0.12205206681360892,-0.15535770004902577,X2,62
2.6503792253724514,0.7249140990890943,3.3921504596943866,0.009715025483546746,X2,63
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X2,64
-1.3399400217178266,-0.5666851745925463,-2.9304870997023063,-0.22478008771139713,X2,65
1.5411092060691765,0.45510008465427987,1.3936929585082591,-0.10233557732810117,X2,66
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X2,67
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X2,68
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X2,69
0.14698308466821786,0.04931449890136719,0.23000803786749735,0.00870499812684239,X2,70
-0.887178260422667,-0.3427433716140307,-2.329070026316023,-0.21938427850142647,X2,71
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X2,72
2.6503792253724514,0.7249140990890943,3.3921504596943866,0.009715025483546746,X2,73
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X2,74
0.5214198807049604,0.16823103558201424,-0.2638742633074189,-0.1688786561529187,X2,75
2.1492340969870973,0.6073708785690748,2.4590120843748675,-0.04732853384829655,X2,76
-0.27753011385297466,-0.09795520175319083,-1.467279004711596,-0.20318114464499415,X2,77
2.406781694135068,0.668587232939192,2.9312763137769355,-0.01958844479550559,X2,78
-2.13742294966118,-1.3627679347991943,-3.662038815810357,-0.17860859496871764,X2,79
-1.1055782924325923,-0.44461536407470703,-1.7658873480167498,-0.07107248082058532,X2,80
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X2,81
-2.0138658380865646,-1.0993647323928393,-3.7002170927523377,-0.21170260361579388,X2,82
0.8886234681876486,0.27698423992771737,0.31653433515121776,-0.14809412189331161,X2,83
-1.731890538044988,-0.8205416202545166,-2.8283989475405606,-0.1214010306556148,X2,84
-1.6553332474956912,-0.7637037979445971,-3.3203832732867733,-0.22364010259809552,X2,85
-0.6817076070695967,-0.2546999454498291,-1.0792417426690735,-0.0423031582646759,X2,86
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X2,87
-2.1044866535479745,-1.2570111751556396,-3.564983927710456,-0.16894787741869718,X2,88
-1.9356559997778282,-1.0047986507415771,-3.2049269397478595,-0.14293699169723595,X2,89
3.054091567608296,0.8152041686691724,4.190987057742758,0.06611302428424265,X2,90
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X2,91
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X2,92
-0.27753011385297466,-0.09795520175319083,-1.467279004711596,-0.20318114464499415,X2,93
-0.6817076070695967,-0.2546999454498291,-1.0792417426690735,-0.0423031582646759,X2,94
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X2,95
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X2,96
-1.3916620762256247,-0.5959289073944092,-2.2409310846182837,-0.09236168999511912,X2,97
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X2,98
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X2,99
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X3,0
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X3,1
-2.024193324811016,-1.113745927810669,-3.382594509362578,-0.15467885927751573,X3,2
-2.1044866535479745,-1.2570111751556396,-3.564983927710456,-0.16894787741869718,X3,3
1.5411092060691765,0.45510008465427987,1.3936929585082591,-0.10233557732810117,X3,4
-2.1044866535479745,-1.2570111751556396,-3.564983927710456,-0.16894787741869718,X3,5
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X3,6
-0.0771730957984067,-0.026569128036499023,-0.12109604361335613,-0.004622377794118615,X3,7
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X3,8
1.7121146706813413,0.4991112006821119,1.6867714904045616,-0.08820512620944676,X3,9
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X3,10
-1.8075906391546455,-0.882161115296892,-3.4945140441052507,-0.22073564374795876,X3,11
-0.5880999731815191,-0.2166461944580078,-0.9295595583040823,-0.036263255087048585,X3,12
3.054091567608296,0.8152041686691724,4.190987057742758,0.06611302428424265,X3,13
-0.21677849657175852,-0.07592151034694083,-1.3786367011187117,-0.20108436304621694,X3,14
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X3,15
-1.731890538044988,-0.8205416202545166,-2.8283989475405606,-0.1214010306556148,X3,16
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,17
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,18
-2.0138658380865646,-1.0993647323928393,-3.7002170927523377,-0.21170260361579388,X3,19
-0.6817076070695967,-0.2546999454498291,-1.0792417426690735,-0.0423031582646759,X3,20
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X3,21
-1.8419735352678361,-0.9124107109389819,-3.5318993570988813,-0.21975322003836847,X3,22
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X3,23
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,24
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X3,25
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X3,26
-1.9356559997778282,-1.0047986507415771,-3.2049269397478595,-0.14293699169723595,X3,27
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X3,28
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,29
-2.13742294966118,-1.3627679347991943,-3.662038815810357,-0.17860859496871764,X3,30
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X3,31
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X3,32
0.8886234681876486,0.27698423992771737,0.31653433515121776,-0.14809412189331161,X3,33
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X3,34
-1.7783939308834489,-0.8576548099517822,-2.9118891996199388,-0.12590245596877075,X3,35
2.6503792253724514,0.7249140990890943,3.3921504596943866,0.009715025483546746,X3,36
-1.8747985884948934,-0.9429206596694506,-3.566716882368052,-0.2186683144002988,X3,37
-2.118014352702132,-1.2924463748931885,-3.6010711314718424,-0.17226759266630515,X3,38
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,39
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,40
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X3,41
-0.21677849657175852,-0.07592151034694083,-1.3786367011187117,-0.20108436304621694,X3,42
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,43
2.406781694135068,0.668587232939192,2.9312763137769355,-0.01958844479550559,X3,44
2.406781694135068,0.668587232939192,2.9312763137769355,-0.01958844479550559,X3,45
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X3,46
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X3,47
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X3,48
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X3,49
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,50
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,51
-1.5710296870000158,-0.706020806916765,-3.2193818911234464,-0.22447743322610927,X3,52
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X3,53
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X3,54
-0.39225546131002886,-0.14056062698364258,-0.6181077982690715,-0.023893006289552432,X3,55
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X3,56
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X3,57
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X3,58
-2.1243343700840183,-1.3117742287002123,-3.7631927337503512,-0.198810898224419,X3,59
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X3,60
-1.5535764439266981,-0.6946177231154955,-3.1981395087543065,-0.22459574496583615,X3,61
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,62
2.6503792253724514,0.7249140990890943,3.3921504596943866,0.009715025483546746,X3,63
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X3,64
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X3,65
-2.1044866535479745,-1.2570111751556396,-3.564983927710456,-0.16894787741869718,X3,66
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X3,67
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X3,68
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,69
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X3,70
-2.133526196562106,-1.3453049408278979,-3.7608948683845105,-0.19644494370519586,X3,71
-1.8075906391546455,-0.882161115296892,-3.4945140441052507,-0.22073564374795876,X3,72
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X3,73
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X3,74
2.406781694135068,0.668587232939192,2.9312763137769355,-0.01958844479550559,X3,75
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X3,76
2.1492340969870973,0.6073708785690748,2.4590120843748675,-0.04732853384829655,X3,77
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,78
0.7056626426560966,0.2236728919662916,0.025145344278596937,-0.15886414598112417,X3,79
-1.3916620762256247,-0.5959289073944092,-2.2409310846182837,-0.09236168999511912,X3,80
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X3,81
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X3,82
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X3,83
-0.3380371124080268,-0.1202578293166674,-1.555080043977557,-0.20518508967827567,X3,84
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X3,85
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X3,86
2.6028132064664424,0.7140298141159498,3.3009777742623,0.003734719584744306,X3,87
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X3,88
0.8886234681876486,0.27698423992771737,0.31653433515121776,-0.14809412189331161,X3,89
0.5214198807049604,0.16823103558201424,-0.2638742633074189,-0.1688786561529187,X3,90
-2.1428942256447265,-1.3941619396209717,-3.684668329643401,-0.1813311937121969,X3,91
-1.8627213978487238,-0.9314918518066406,-3.066534424854015,-0.13461501703938644,X3,92
-0.7723631022775583,-0.29273080825805664,-1.2247988453777596,-0.04824802907291703,X3,93
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X3,94
0.08966934580479702,0.030278231016584556,-0.9242575261116777,-0.18922666367264612,X3,95
-1.6302077560328692,-0.7460286617279053,-2.64912498418614,-0.11210583312059758,X3,96
-2.1428942256447265,-1.3941619396209717,-3.684668329643401,-0.1813311937121969,X3,97
-2.024193324811016,-1.113745927810669,-3.382594509362578,-0.15467885927751573,X3,98
3.054091567608296,0.8152041686691724,4.190987057742758,0.06611302428424265,X3,99
-0.39225546131002886,-0.14056062698364258,-0.6181077982690715,-0.023893006289552432,X4,0
-1.030332414633465,-0.408408616670183,-2.523351239405284,-0.2217950320417201,X4,1
0.5214198807049604,0.16823103558201424,-0.2638742633074189,-0.1688786561529187,X4,2
2.924362510237618,0.7865853561081373,3.929123877225182,0.04681187458282132,X4,3
2.924362510237618,0.7865853561081373,3.929123877225182,0.04681187458282132,X4,4
-1.6824996407294415,-0.7833306789398193,-2.7408131970623586,-0.11680147515525496,X4,5
-1.7716918884447952,-0.8521666275344408,-3.454615670215193,-0.22161547512304203,X4,6
-1.8075906391546455,-0.882161115296892,-3.4945140441052507,-0.22073564374795876,X4,7
0.5042028588508654,0.16295242309570312,0.7860723065396691,0.029410033341182584,X4,8
-1.8219955432321995,-0.894639253616333,-2.99125870817498,-0.13030739019529075,X4,9
-2.0363227470594105,-1.1314267860732592,-3.7183760695239387,-0.21000092737717133,X4,10
0.2747149224155736,0.09090187679905526,-0.6441005126980066,-0.18103134757209063,X4,11
0.033498523461287455,0.011383771896362305,0.052486167815446905,0.0019937603373172963,X4,12
-1.9679225231517719,-1.0412521362304688,-3.268107291139307,-0.1469498954412936,X4,13
-2.1428942256447265,-1.3941619396209717,-3.684668329643401,-0.1813311937121969,X4,14
1.5411092060691765,0.45510008465427987,1.3936929585082591,-0.10233557732810117,X4,15
-0.9028275074558518,-0.3497331142425537,-1.4354150842483158,-0.056986016741120804,X4,16
-1.8747985884948934,-0.9429206596694506,-3.566716882368052,-0.2186683144002988,X4,17
-1.4356310066316968,-0.6215867744765795,-3.051981312920267,-0.2249657317112176,X4,18
-2.091992174607932,-1.228948567994646,-3.754637479313253,-0.20428040832952213,X4,19
-1.5535764439266981,-0.6946177231154955,-3.1981395087543065,-0.22459574496583615,X4,20
1.824037953467717,0.5273924125351392,1.881288044268926,-0.0784089537363662,X4,21
