Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
-2.1787503201449905,-1.354976867326311,-4.325074107972027,-0.2804866313076535,X1,75
-1.5082427300815642,-0.6529113994918383,-3.806900370903338,-0.3576851620742616,X1,76
0.06893635788847963,0.023086811415144126,-1.4524775457800638,-0.32641560839488926,X1,77
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X1,78
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X1,79
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X1,80
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X1,81
-2.1745613102266486,-1.3393804775558031,-4.331137063821883,-0.28272542267396467,X1,82
-0.6691337588817179,-0.2463094936690844,-2.660130714458268,-0.3614492649319683,X1,83
-0.7428236447473386,-0.27650952339172363,-1.240483034019264,-0.05314999083139421,X1,84
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X1,85
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X1,86
0.8711973067765966,0.2695162547745191,0.08103282596663419,-0.24002632694140108,X1,87
-1.6827917772322256,-0.7659556614242113,-4.006199724873119,-0.3496279013947792,X1,88
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X1,89
-1.8639088939157848,-0.9062797771773852,-4.188548616178821,-0.3367677772003017,X1,90
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X1,91
0.11368320953979616,0.037884498945661704,-1.3733038892417948,-0.32305677776225383,X1,92
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X1,93
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X1,94
-0.7576296436258252,-0.2826688038192309,-2.7928350661264396,-0.3632658509719754,X1,95
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X1,96
0.20242607168911597,0.06681230198521249,-1.2141353189000244,-0.31592868234407784,X1,97
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X1,98
-0.7576296436258252,-0.2826688038192309,-2.7928350661264396,-0.3632658509719754,X1,99
-0.2500340200069413,-0.08693811763148673,-1.9968581924310556,-0.3460952971371409,X2,0
-2.0705304525788666,-1.129019950517229,-4.338364780879946,-0.3111814822966532,X2,1
-1.6971597874826205,-0.7760674702010668,-4.021707483834256,-0.3488003771493735,X2,2
2.184898856151034,0.6112926257767164,3.413948975520306,0.11596155584551182,X2,3
-1.8639088939157848,-0.9062797771773852,-4.188548616178821,-0.3367677772003017,X2,4
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X2,5
-2.0099261727743767,-1.0515575408935547,-3.636069106928254,-0.19230098645143578,X2,6
1.6452858386339013,0.4781315578140699,1.849162441824861,-0.0841201495207442,X2,7
-1.8619265473411577,-0.904559850692749,-3.3065811869046726,-0.16704955072420957,X2,8
2.184898856151034,0.6112926257767164,3.413948975520306,0.11596155584551182,X2,9
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X2,10
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X2,11
-2.1787503201449905,-1.354976867326311,-4.325074107972027,-0.2804866313076535,X2,12
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X2,13
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X2,14
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X2,15
-1.8639088939157848,-0.9062797771773852,-4.188548616178821,-0.3367677772003017,X2,16
-0.08542022409759031,-0.029115676879882812,-0.14005755352560811,-0.005693492615940765,X2,17
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X2,18
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X2,19
-2.090227255810197,-1.1581680523238695,-4.345786395777571,-0.30745315853544,X2,20
-1.8619265473411577,-0.904559850692749,-3.3065811869046726,-0.16704955072420957,X2,21
0.11368320953979616,0.037884498945661704,-1.3733038892417948,-0.32305677776225383,X2,22
-0.2500340200069413,-0.08693811763148673,-1.9968581924310556,-0.3460952971371409,X2,23
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X2,24
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X2,25
-1.8172698226937167,-0.8670749664306641,-3.2130462649347633,-0.160519468027156,X2,26
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X2,27
-2.1722005232442614,-1.3313016891479492,-4.095405164447836,-0.2384238943932795,X2,28
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X2,29
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X2,30
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X2,31
1.735078287860392,0.5009114993729078,2.082345114218949,-0.058505708656228894,X2,32
-1.9419360565008885,-0.9786620140075684,-3.480134167171016,-0.17984895593679862,X2,33
1.6452858386339013,0.4781315578140699,1.849162441824861,-0.0841201495207442,X2,34
-1.8619265473411577,-0.904559850692749,-3.3065811869046726,-0.16704955072420957,X2,35
0.8711973067765966,0.2695162547745191,0.08103282596663419,-0.24002632694140108,X2,36
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X2,37
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X2,38
-2.09054814420392,-1.1586644649505615,-3.838250193699844,-0.2103041288159978,X2,39
-2.1878338828510566,-1.3983025550842285,-4.1719367445350874,-0.24898766726025878,X2,40
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X2,41
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X2,42
1.0999252755528017,0.33365514408726327,0.5683024429695802,-0.20323420472040787,X2,43
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X2,44
-1.1451530948045954,-0.45696947444301017,-3.343129300172734,-0.365378206517175,X2,45
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X2,46
-1.8619265473411577,-0.904559850692749,-3.3065811869046726,-0.16704955072420957,X2,47
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X2,48
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X2,49
-1.9419360565008885,-0.9786620140075684,-3.480134167171016,-0.17984895593679862,X2,50
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X2,51
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X2,52
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X2,53
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X2,54
-2.1824702493702124,-1.3706528889022387,-4.318227125357708,-0.27822144908471125,X2,55
0.0,0.0,0.0,0.0,X2,56
0.06893635788847963,0.023086811415144126,-1.4524775457800638,-0.32641560839488926,X2,57
-2.1722005232442614,-1.3313016891479492,-4.095405164447836,-0.2384238943932795,X2,58
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X2,59
-2.09054814420392,-1.1586644649505615,-3.838250193699844,-0.2103041288159978,X2,60
0.11368320953979616,0.037884498945661704,-1.3733038892417948,-0.32305677776225383,X2,61
0.11368320953979616,0.037884498945661704,-1.3733038892417948,-0.32305677776225383,X2,62
1.4528667693853885,0.4284050716080152,1.3743644241568003,-0.13228087054513032,X2,63
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X2,64
-1.5082427300815642,-0.6529113994918383,-3.806900370903338,-0.3576851620742616,X2,65
0.6708849348731265,0.21134975086826913,-0.3257764048233156,-0.26727244045897663,X2,66
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X2,67
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X2,68
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X2,69
0.16352941162064472,0.05420064926147461,0.26660696269324013,0.010655669384694089,X2,70
-1.1451530948045954,-0.45696947444301017,-3.343129300172734,-0.365378206517175,X2,71
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X2,72
1.4528667693853885,0.4284050716080152,1.3743644241568003,-0.13228087054513032,X2,73
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X2,74
-0.0666183293982554,-0.022657607682756264,-1.6880829433652238,-0.3356742538826897,X2,75
1.0999252755528017,0.33365514408726327,0.5683024429695802,-0.20323420472040787,X2,76
-0.6691337588817179,-0.2463094936690844,-2.660130714458268,-0.3614492649319683,X2,77
1.280961461588344,0.3828571094192945,0.9727755763159305,-0.16923439355792091,X2,78
-2.1878338828510566,-1.3983025550842285,-4.1719367445350874,-0.24898766726025878,X2,79
-1.1892634094296808,-0.478729248046875,-2.0204174824601626,-0.09080865395314058,X2,80
0.06893635788847963,0.023086811415144126,-1.4524775457800638,-0.32641560839488926,X2,81
-2.0705304525788666,-1.129019950517229,-4.338364780879946,-0.3111814822966532,X2,82
0.20242607168911597,0.06681230198521249,-1.2141353189000244,-0.31592868234407784,X2,83
-1.8172698226937167,-0.8670749664306641,-3.2130462649347633,-0.160519468027156,X2,84
-1.7668311956290719,-0.8273136364303149,-4.094585338436014,-0.34436116943833117,X2,85
-0.7428236447473386,-0.27650952339172363,-1.240483034019264,-0.05314999083139421,X2,86
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X2,87
-2.1608557164400892,-1.2973628044128418,-4.051634828487169,-0.23299345049081466,X2,88
-2.0099261727743767,-1.0515575408935547,-3.636069106928254,-0.19230098645143578,X2,89
1.735078287860392,0.5009114993729078,2.082345114218949,-0.058505708656228894,X2,90
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X2,91
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X2,92
-0.6691337588817179,-0.2463094936690844,-2.660130714458268,-0.3614492649319683,X2,93
-0.7428236447473386,-0.27650952339172363,-1.240483034019264,-0.05314999083139421,X2,94
0.8711973067765966,0.2695162547745191,0.08103282596663419,-0.24002632694140108,X2,95
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X2,96
-1.481484149862565,-0.6369175910949707,-2.555061649882867,-0.11962961809601602,X2,97
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X2,98
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X2,99
-2.090227255810197,-1.1581680523238695,-4.345786395777571,-0.30745315853544,X3,0
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X3,1
-2.09054814420392,-1.1586644649505615,-3.838250193699844,-0.2103041288159978,X3,2
-2.1608557164400892,-1.2973628044128418,-4.051634828487169,-0.23299345049081466,X3,3
0.6708849348731265,0.21134975086826913,-0.3257764048233156,-0.26727244045897663,X3,4
-2.1608557164400892,-1.2973628044128418,-4.051634828487169,-0.23299345049081466,X3,5
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X3,6
-0.08542022409759031,-0.029115676879882812,-0.14005755352560811,-0.005693492615940765,X3,7
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X3,8
0.792104738204447,0.24678304325718514,-0.0816951942909192,-0.2513009185650273,X3,9
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X3,10
-1.894089946938219,-0.9331423984847582,-4.215540424347717,-0.33399032408862894,X3,11
-0.6425560775137376,-0.23559784889221191,-1.0695929041818593,-0.04541254366359293,X3,12
1.735078287860392,0.5009114993729078,2.082345114218949,-0.058505708656228894,X3,13
-0.6224704463976201,-0.22756311763148673,-2.5891226975216446,-0.3602944065061265,X3,14
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X3,15
-1.8172698226937167,-0.8670749664306641,-3.2130462649347633,-0.160519468027156,X3,16
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,17
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,18
-2.0705304525788666,-1.129019950517229,-4.338364780879946,-0.3111814822966532,X3,19
-0.7428236447473386,-0.27650952339172363,-1.240483034019264,-0.05314999083139421,X3,20
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X3,21
-1.923116108292593,-0.9602839695296801,-4.240279034965765,-0.33109264353310897,X3,22
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X3,23
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,24
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X3,25
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X3,26
-2.0099261727743767,-1.0515575408935547,-3.636069106928254,-0.19230098645143578,X3,27
-1.9419360565008885,-0.9786620140075684,-3.480134167171016,-0.17984895593679862,X3,28
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,29
-2.1878338828510566,-1.3983025550842285,-4.1719367445350874,-0.24898766726025878,X3,30
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X3,31
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X3,32
0.20242607168911597,0.06681230198521249,-1.2141353189000244,-0.31592868234407784,X3,33
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X3,34
-1.8619265473411577,-0.904559850692749,-3.3065811869046726,-0.16704955072420957,X3,35
1.4528667693853885,0.4284050716080152,1.3743644241568003,-0.13228087054513032,X3,36
-1.9509357500265496,-0.9876925693831957,-4.262711178589159,-0.32807226687189983,X3,37
-2.1722005232442614,-1.3313016891479492,-4.095405164447836,-0.2384238943932795,X3,38
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,39
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,40
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X3,41
-0.6224704463976201,-0.22756311763148673,-2.5891226975216446,-0.3602944065061265,X3,42
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,43
1.280961461588344,0.3828571094192945,0.9727755763159305,-0.16923439355792091,X3,44
1.280961461588344,0.3828571094192945,0.9727755763159305,-0.16923439355792091,X3,45
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X3,46
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X3,47
0.8711973067765966,0.2695162547745191,0.08103282596663419,-0.24002632694140108,X3,48
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X3,49
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,50
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,51
-1.6971597874826205,-0.7760674702010668,-4.021707483834256,-0.3488003771493735,X3,52
-2.090227255810197,-1.1581680523238695,-4.345786395777571,-0.30745315853544,X3,53
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X3,54
-0.4308639309199682,-0.15335464477539062,-0.712745688215227,-0.029725768076452663,X3,55
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X3,56
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X3,57
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X3,58
-2.1699108830191616,-1.3238622890792406,-4.336424509260598,-0.2849382329935092,X3,59
0.8711973067765966,0.2695162547745191,0.08103282596663419,-0.24002632694140108,X3,60
-1.6827917772322256,-0.7659556614242113,-4.006199724873119,-0.3496279013947792,X3,61
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,62
1.4528667693853885,0.4284050716080152,1.3743644241568003,-0.13228087054513032,X3,63
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X3,64
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X3,65
-2.1608557164400892,-1.2973628044128418,-4.051634828487169,-0.23299345049081466,X3,66
-1.8639088939157848,-0.9062797771773852,-4.188548616178821,-0.3367677772003017,X3,67
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X3,68
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,69
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X3,70
-2.1787503201449905,-1.354976867326311,-4.325074107972027,-0.2804866313076535,X3,71
-1.894089946938219,-0.9331423984847582,-4.215540424347717,-0.33399032408862894,X3,72
0.06893635788847963,0.023086811415144126,-1.4524775457800638,-0.32641560839488926,X3,73
-1.9419360565008885,-0.9786620140075684,-3.480134167171016,-0.17984895593679862,X3,74
1.280961461588344,0.3828571094192945,0.9727755763159305,-0.16923439355792091,X3,75
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X3,76
1.0999252755528017,0.33365514408726327,0.5683024429695802,-0.20323420472040787,X3,77
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,78
0.06893635788847963,0.023086811415144126,-1.4524775457800638,-0.32641560839488926,X3,79
-1.481484149862565,-0.6369175910949707,-2.555061649882867,-0.11962961809601602,X3,80
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X3,81
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X3,82
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X3,83
-0.7157460286201811,-0.2653252827010668,-2.73034761442114,-0.36246700138234794,X3,84
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X3,85
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X3,86
1.4192414838868377,0.4195821536697828,1.2943436888842328,-0.1399050578281933,X3,87
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X3,88
0.20242607168911597,0.06681230198521249,-1.2141353189000244,-0.31592868234407784,X3,89
-0.0666183293982554,-0.022657607682756264,-1.6880829433652238,-0.3356742538826897,X3,90
-2.1918999840381286,-1.428079605102539,-4.201703478754698,-0.25360800782210047,X3,91
-1.9419360565008885,-0.9786620140075684,-3.480134167171016,-0.17984895593679862,X3,92
-0.8393861988090947,-0.31726717948913574,-1.406376805443367,-0.0608244523527367,X3,93
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X3,94
-0.38913602634276856,-0.13773701060634025,-2.223456680650414,-0.35245786635095244,X3,95
-1.7184853865854937,-0.7913491725921631,-3.012390151550636,-0.14721306255429273,X3,96
-2.1918999840381286,-1.428079605102539,-4.201703478754698,-0.25360800782210047,X3,97
-2.09054814420392,-1.1586644649505615,-3.838250193699844,-0.2103041288159978,X3,98
1.735078287860392,0.5009114993729078,2.082345114218949,-0.058505708656228894,X3,99
-0.4308639309199682,-0.15335464477539062,-0.712745688215227,-0.029725768076452663,X4,0
-1.2590662795762406,-0.5141608463607348,-3.494629575499494,-0.3640818988412896,X4,1
-0.0666183293982554,-0.022657607682756264,-1.6880829433652238,-0.3356742538826897,X4,2
1.6452858386339013,0.4781315578140699,1.849162441824861,-0.0841201495207442,X4,3
1.6452858386339013,0.4781315578140699,1.849162441824861,-0.0841201495207442,X4,4
-1.7694713369554131,-0.8293344974517822,-3.115000103169251,-0.15390840487492802,X4,5
-1.8639088939157848,-0.9062797771773852,-4.188548616178821,-0.3367677772003017,X4,6
-1.894089946938219,-0.9331423984847582,-4.215540424347717,-0.33399032408862894,X4,7
0.5651578871135152,0.17982888221740723,0.9140176504277164,0.035661763779637146,X4,8
-1.903467277518081,-0.9417624473571777,-3.395597841155011,-0.1734924708120345,X4,9
-2.090227255810197,-1.1581680523238695,-4.345786395777571,-0.30745315853544,X4,10
-0.2500340200069413,-0.08693811763148673,-1.9968581924310556,-0.3460952971371409,X4,11
0.037175308576773425,0.012494802474975586,0.06077848440532563,0.0024496060611420845,X4,12
-2.039582153815103,-1.0875544548034668,-3.707619169569675,-0.1983944304992749,X4,13
-2.1918999840381286,-1.428079605102539,-4.201703478754698,-0.25360800782210047,X4,14
0.6708849348731265,0.21134975086826913,-0.3257764048233156,-0.26727244045897663,X4,15
-0.9773923236481501,-0.378129243850708,-1.6459278124683125,-0.0722022758876214,X4,16
-1.9509357500265496,-0.9876925693831957,-4.262711178589159,-0.32807226687189983,X4,17
-1.5861423755772837,-0.7013356434188402,-3.8981617895400884,-0.35451380379816405,X4,18
-2.1399664082068837,-1.2474081264815844,-4.351526595496392,-0.29558844610681245,X4,19
-1.6827917772322256,-0.7659556614242113,-4.006199724873119,-0.3496279013947792,X4,20
